video_id,title,published,view_count,like_count,comment_count,duration,definition,tags,default_audio_language,madeforkid,channel_id,channelTitle
q9oAZwhuUy4,Data Analyst vs Data Engineer vs Data Scientist,2020-02-01T15:11:47Z,169684,5115,276,PT10M52S,hd,"['data engineer vs data analyst', 'data scientist vs data analyst', 'data specialist vs data analyst', 'data analyst vs data scientist', 'data science vs data analytics', 'data analytics vs data science', 'data engineer vs data scientist', 'data analyst vs data engineer', 'data analyst vs data scientist vs data engineer', 'data engineer vs data analyst vs data scientist', 'difference between data science and data analytics', 'data analyst vs data engineer vs data scientist', 'data engineer']",en,False,UCh9nVJoWXmFb7sLApWGcLPQ,codebasics
hQwFeIupNP0,"What is Word2Vec? A Simple Explanation | Deep Learning Tutorial 41 (Tensorflow, Keras & Python)",2021-04-04T14:30:15Z,123206,3191,101,PT18M28S,hd,"['word2vec explained', 'word2vec', 'nlp word2vec', 'nlp word2vec tutorial', 'word2vec deep learning', 'word2vec python', 'word embeddings', 'word embedding', 'python word2vec', 'word embedding python', 'word2vec model', 'tensorflow word2vec', 'word2vec tensorflow', 'word2vec embeddings', 'word2vec keras', 'keras word2vec', 'word embedding effect', 'word2vec nlp', 'deep learning word2vec', 'word2vecs impleexplanation', 'word2vecs tensorflow', 'word2vec simple explanation', 'what is word2vec', 'word2vecs data science']",en,False,UCh9nVJoWXmFb7sLApWGcLPQ,codebasics
ru1qeDO_qrc,Data Analyst Project For Beginners (HR Analytics): 1 - Problem Statement,2022-09-05T15:30:14Z,81913,1150,37,PT2M45S,hd,"['yt:cc=on', 'data analysis project using power bi', 'data analyst project', 'power bi project', 'power bi projects for practice', 'data analyst projects', 'data analysis projects for beginners', 'data analytics project', 'data analyst projects for beginners', 'data analysis projects', 'codebasics power bi', 'data analyst real-time projects', 'power bi real time project', 'power bi project step by step', 'data analysis resume projects', 'data analytics resume projects', 'power bi project for resume']",en,False,UCh9nVJoWXmFb7sLApWGcLPQ,codebasics
fHw188SBb9k,7 Job Options After Learning Python | Python Career Opportunities,2022-12-09T14:00:07Z,72518,2115,72,PT11M16S,hd,"['yt:cc=on', 'python jobs for beginners', 'python jobs for freshers', 'python career opportunities', 'python career path', 'python career options', 'python jobs', 'python career', 'python career oppurtunities', 'career options after python', 'career option after python', 'python opportunities', 'python job opportunities', 'jobs after learning python', 'python jobs to pursue in 2023', 'career opportunities in python', 'job profiles in python', 'career option in python']",en,False,UCh9nVJoWXmFb7sLApWGcLPQ,codebasics
qowp6SQ9_Oo,"Vanishing and exploding gradients | Deep Learning Tutorial 35 (Tensorflow, Keras & Python)",2021-01-23T14:30:12Z,74917,1825,54,PT9M53S,hd,"['vanishing gradient problem in rnn', 'vanishing gradient descent', 'vanshing gradient', 'vanishing gradient', 'deep learning vanshing gradient', 'exploding gradient problem', 'exploding gradients', 'exploding gradient and vanishing gradient', 'vanishing deep learning', 'vanishing gradient neural network', 'vanishing gradient problem in neural networks', 'vanishing and exploding gradient problem', 'vanishing gradient problem keras', 'vanishing and exploding gradients', 'what is exploding gradients']",en,False,UCh9nVJoWXmFb7sLApWGcLPQ,codebasics
mrhccLHtyN4,Python Tutorial -  17. Class and Objects,2016-03-13T22:30:29Z,175708,2292,139,PT9M17S,hd,"['class in python', 'python classes', 'python classes and objects tutorial', 'python class tutorial', 'python object oriented programming', 'python object oriented programming tutorial', 'classes and objects in python', 'what is class in python', 'python tutorial', 'tutorial python 3', 'python beginner tutorial', 'python tutorial for beginners', 'python classes explained', 'python classes for beginners', 'python objects', 'python 3 object oriented programming']",,False,UCh9nVJoWXmFb7sLApWGcLPQ,codebasics
cT4pQT5Da0Q,"Derivatives | Deep Learning Tutorial 9 (Tensorflow Tutorial, Keras & Python)",2020-08-01T13:30:10Z,87933,2580,168,PT12M35S,hd,"['derivative neural network', 'partial derivative explained', 'derivatives deep learning', 'derivatives tensorflow', 'derivatives neural network', 'derivatives training in deep learning', 'derivative deep learning', 'derivative in tensorflow', 'deep learning derivative tutorial', 'derivative keras', 'derivative deep learning in neural network', 'derivative in deep learning', 'how to use derivative in deep learning', 'deep learning and derivative', 'the derivative deep learning', 'derivative for deep learning']",en,False,UCh9nVJoWXmFb7sLApWGcLPQ,codebasics
53nrpoqMpbw,Use this tip to learn anything fast! ⚡💡#codebasics #shorts #dataanalysis #data,2023-09-18T12:30:05Z,9160,731,12,PT32S,hd,"['quick learning tips', 'how to learn anything faster', 'faster learning', 'kung fu panda']",en,False,UCh9nVJoWXmFb7sLApWGcLPQ,codebasics
KfnhNlD8WZI,Machine Learning Tutorial Python - 5: Save Model Using Joblib And Pickle,2018-07-29T23:03:04Z,246056,3513,173,PT8M21S,hd,"['joblib python tutorial', 'machine learning pickle', 'save model sklearn', 'scikit learn model persistence', 'pickle python', 'pickle in python', 'python pickle', 'python pickle tutorial', 'pickle file', 'joblib python', 'pickle module', 'saving ml model', 'how to save model using joblib', 'save model techniques', 'save ml model using joblib', 'joblib save model', 'save machine learning model', 'save model using joblib', 'save machine learning model python', 'save machine learning model with pickle']",en,False,UCh9nVJoWXmFb7sLApWGcLPQ,codebasics
AimW3j7M2Uw,"Sliding Window Object Detection | Deep Learning Tutorial 30 (Tensorflow, Keras & Python)",2020-12-23T13:30:10Z,42578,913,32,PT4M58S,hd,"['yt:cc=on', 'sliding window object detection', 'object detection tutorial', 'object detection', 'sliding window object detection deep learning', 'sliding window object detection machine learning', 'tensorflow sliding window object detection', 'sliding window object detection cnn', 'sliding window object detection python', 'sliding window deep learning', 'sliding window deep learning object detection', 'deep learning sliding window', 'object detection keras', 'object detection tensorflow']",en,False,UCh9nVJoWXmFb7sLApWGcLPQ,codebasics
